M, N, Num_Traitors, Channel_Length, Attenuation, Abort_Count, Correct_Count, Incorrect_Count
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,0,0,2
1,10,7,10,2e-05,1,0,1
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,0,1
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,0,1
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,1,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,1,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,1,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,0,2,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,0,0,2
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,0,0,2
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,1,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,1,0
1,10,7,10,2e-05,0,0,2
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,0,2,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,0,1
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,0,0,2
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,1,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,1,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,0,0,2
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,0,1
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,1,0
1,10,7,10,2e-05,1,1,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,1,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,1,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,1,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,1,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,0,2,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,0,2,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,0,1
1,10,7,10,2e-05,1,1,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,1,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,1,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,0,2,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,1,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,0,2,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,1,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,0,0,2
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,0,0,2
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,1,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,0,1
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,0,0,2
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,0,0,2
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,2,0,0
1,10,7,10,2e-05,1,0,1
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,1,0,1
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,1,0,1
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,0,2,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,1,1,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,1,1,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,1,1,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,1,1,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,1,1,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,1,1,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,0,2,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,0,0,2
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,0,2,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,0,2,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,0,0,2
1,10,7,100,2e-05,1,1,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,1,1,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,0,2,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,1,0,1
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,0,0,2
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,0,2,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,1,1,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,0,0,2
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,1,1,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,1,1,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,0,0,2
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,0,0,2
1,10,7,100,2e-05,1,1,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,1,1,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,1,1,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,0,2,0
1,10,7,100,2e-05,1,1,0
1,10,7,100,2e-05,1,1,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,1,0,1
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,0,2,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,1,1,0
1,10,7,100,2e-05,0,0,2
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,1,1,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,1,0,1
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,0,2,0
1,10,7,100,2e-05,1,0,1
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,1,1,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,1,0,1
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,0,2,0
1,10,7,100,2e-05,0,2,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
1,10,7,100,2e-05,2,0,0
